"station_id","stationname","date","daytype","rides","date_ymd","month","month_char","year","day","day_of_week"
40890,"O'Hare Airport","07/16/2002","W",8397,2002-07-16,7,"Jul",2002,16,"Tuesday"
40890,"O'Hare Airport","06/08/2003","U",7436,2003-06-08,6,"Jun",2003,8,"Sunday"
40890,"O'Hare Airport","08/09/2005","W",9372,2005-08-09,8,"Aug",2005,9,"Tuesday"
40890,"O'Hare Airport","09/07/2003","U",7100,2003-09-07,9,"Sep",2003,7,"Sunday"
40890,"O'Hare Airport","12/11/2001","W",6496,2001-12-11,12,"Dec",2001,11,"Tuesday"
40890,"O'Hare Airport","08/08/2005","W",10361,2005-08-08,8,"Aug",2005,8,"Monday"
40890,"O'Hare Airport","06/13/2016","W",12522,2016-06-13,6,"Jun",2016,13,"Monday"
40890,"O'Hare Airport","01/10/2005","W",8529,2005-01-10,1,"Jan",2005,10,"Monday"
40890,"O'Hare Airport","12/06/2011","W",7840,2011-12-06,12,"Dec",2011,6,"Tuesday"
40890,"O'Hare Airport","10/23/2013","W",9046,2013-10-23,10,"Oct",2013,23,"Wednesday"
40890,"O'Hare Airport","05/28/2016","A",11422,2016-05-28,5,"May",2016,28,"Saturday"
40890,"O'Hare Airport","05/20/2001","U",8041,2001-05-20,5,"May",2001,20,"Sunday"
40890,"O'Hare Airport","11/19/2013","W",9155,2013-11-19,11,"Nov",2013,19,"Tuesday"
40890,"O'Hare Airport","12/12/2003","W",8152,2003-12-12,12,"Dec",2003,12,"Friday"
40890,"O'Hare Airport","03/23/2006","W",9820,2006-03-23,3,"Mar",2006,23,"Thursday"
40890,"O'Hare Airport","08/13/2012","W",11060,2012-08-13,8,"Aug",2012,13,"Monday"
40890,"O'Hare Airport","07/25/2008","W",11347,2008-07-25,7,"Jul",2008,25,"Friday"
40890,"O'Hare Airport","09/27/2016","W",10281,2016-09-27,9,"Sep",2016,27,"Tuesday"
40890,"O'Hare Airport","04/11/2010","U",7209,2010-04-11,4,"Apr",2010,11,"Sunday"
40890,"O'Hare Airport","06/22/2005","W",9822,2005-06-22,6,"Jun",2005,22,"Wednesday"
40890,"O'Hare Airport","07/02/2002","W",7977,2002-07-02,7,"Jul",2002,2,"Tuesday"
40890,"O'Hare Airport","12/15/2001","A",5988,2001-12-15,12,"Dec",2001,15,"Saturday"
40890,"O'Hare Airport","03/15/2007","W",9930,2007-03-15,3,"Mar",2007,15,"Thursday"
40890,"O'Hare Airport","10/27/2006","W",11490,2006-10-27,10,"Oct",2006,27,"Friday"
40890,"O'Hare Airport","03/13/2007","W",8591,2007-03-13,3,"Mar",2007,13,"Tuesday"
40890,"O'Hare Airport","10/23/2015","W",15005,2015-10-23,10,"Oct",2015,23,"Friday"
40890,"O'Hare Airport","02/23/2009","W",7572,2009-02-23,2,"Feb",2009,23,"Monday"
40890,"O'Hare Airport","06/11/2013","W",10114,2013-06-11,6,"Jun",2013,11,"Tuesday"
40890,"O'Hare Airport","12/12/2016","W",10590,2016-12-12,12,"Dec",2016,12,"Monday"
40890,"O'Hare Airport","03/03/2005","W",8103,2005-03-03,3,"Mar",2005,3,"Thursday"
40890,"O'Hare Airport","09/13/2014","A",9568,2014-09-13,9,"Sep",2014,13,"Saturday"
40890,"O'Hare Airport","02/13/2014","W",8474,2014-02-13,2,"Feb",2014,13,"Thursday"
40890,"O'Hare Airport","12/23/2008","W",8339,2008-12-23,12,"Dec",2008,23,"Tuesday"
40890,"O'Hare Airport","10/24/2011","W",10515,2011-10-24,10,"Oct",2011,24,"Monday"
40890,"O'Hare Airport","01/19/2013","A",6841,2013-01-19,1,"Jan",2013,19,"Saturday"
40890,"O'Hare Airport","11/30/2006","W",10018,2006-11-30,11,"Nov",2006,30,"Thursday"
40890,"O'Hare Airport","09/27/2012","W",10925,2012-09-27,9,"Sep",2012,27,"Thursday"
40890,"O'Hare Airport","09/01/2017","W",14479,2017-09-01,9,"Sep",2017,1,"Friday"
40890,"O'Hare Airport","03/16/2016","W",10714,2016-03-16,3,"Mar",2016,16,"Wednesday"
40890,"O'Hare Airport","10/02/2007","W",8374,2007-10-02,10,"Oct",2007,2,"Tuesday"
40890,"O'Hare Airport","01/05/2003","U",7172,2003-01-05,1,"Jan",2003,5,"Sunday"
40890,"O'Hare Airport","09/01/2013","U",8904,2013-09-01,9,"Sep",2013,1,"Sunday"
40890,"O'Hare Airport","01/20/2011","W",7488,2011-01-20,1,"Jan",2011,20,"Thursday"
40890,"O'Hare Airport","01/25/2013","W",8761,2013-01-25,1,"Jan",2013,25,"Friday"
40890,"O'Hare Airport","07/05/2003","A",6179,2003-07-05,7,"Jul",2003,5,"Saturday"
40890,"O'Hare Airport","01/24/2001","W",7321,2001-01-24,1,"Jan",2001,24,"Wednesday"
40890,"O'Hare Airport","10/27/2012","A",8827,2012-10-27,10,"Oct",2012,27,"Saturday"
40890,"O'Hare Airport","05/26/2015","W",12064,2015-05-26,5,"May",2015,26,"Tuesday"
40890,"O'Hare Airport","03/06/2008","W",8304,2008-03-06,3,"Mar",2008,6,"Thursday"
40890,"O'Hare Airport","11/28/2017","W",10940,2017-11-28,11,"Nov",2017,28,"Tuesday"
40890,"O'Hare Airport","08/20/2007","W",10148,2007-08-20,8,"Aug",2007,20,"Monday"
40890,"O'Hare Airport","03/29/2005","W",8449,2005-03-29,3,"Mar",2005,29,"Tuesday"
40890,"O'Hare Airport","08/30/2012","W",11340,2012-08-30,8,"Aug",2012,30,"Thursday"
40890,"O'Hare Airport","08/18/2006","W",12001,2006-08-18,8,"Aug",2006,18,"Friday"
40890,"O'Hare Airport","02/20/2005","U",6390,2005-02-20,2,"Feb",2005,20,"Sunday"
40890,"O'Hare Airport","09/22/2001","A",5527,2001-09-22,9,"Sep",2001,22,"Saturday"
40890,"O'Hare Airport","10/28/2012","U",9874,2012-10-28,10,"Oct",2012,28,"Sunday"
40890,"O'Hare Airport","01/12/2002","A",5422,2002-01-12,1,"Jan",2002,12,"Saturday"
40890,"O'Hare Airport","08/03/2012","W",14428,2012-08-03,8,"Aug",2012,3,"Friday"
40890,"O'Hare Airport","07/01/2009","W",8600,2009-07-01,7,"Jul",2009,1,"Wednesday"
40890,"O'Hare Airport","08/03/2006","W",12647,2006-08-03,8,"Aug",2006,3,"Thursday"
40890,"O'Hare Airport","08/15/2002","W",9925,2002-08-15,8,"Aug",2002,15,"Thursday"
40890,"O'Hare Airport","03/24/2012","A",8576,2012-03-24,3,"Mar",2012,24,"Saturday"
40890,"O'Hare Airport","03/17/2017","W",11397,2017-03-17,3,"Mar",2017,17,"Friday"
40890,"O'Hare Airport","06/26/2003","W",9689,2003-06-26,6,"Jun",2003,26,"Thursday"
40890,"O'Hare Airport","10/31/2008","W",10167,2008-10-31,10,"Oct",2008,31,"Friday"
40890,"O'Hare Airport","06/22/2014","U",10279,2014-06-22,6,"Jun",2014,22,"Sunday"
40890,"O'Hare Airport","10/20/2013","U",10276,2013-10-20,10,"Oct",2013,20,"Sunday"
40890,"O'Hare Airport","07/19/2009","U",8167,2009-07-19,7,"Jul",2009,19,"Sunday"
40890,"O'Hare Airport","04/20/2005","W",8363,2005-04-20,4,"Apr",2005,20,"Wednesday"
40890,"O'Hare Airport","06/30/2002","U",7667,2002-06-30,6,"Jun",2002,30,"Sunday"
40890,"O'Hare Airport","07/23/2013","W",10096,2013-07-23,7,"Jul",2013,23,"Tuesday"
40890,"O'Hare Airport","02/13/2001","W",7595,2001-02-13,2,"Feb",2001,13,"Tuesday"
40890,"O'Hare Airport","02/03/2012","W",8489,2012-02-03,2,"Feb",2012,3,"Friday"
40890,"O'Hare Airport","03/11/2003","W",7087,2003-03-11,3,"Mar",2003,11,"Tuesday"
40890,"O'Hare Airport","10/22/2006","U",10102,2006-10-22,10,"Oct",2006,22,"Sunday"
40890,"O'Hare Airport","12/25/2005","U",5269,2005-12-25,12,"Dec",2005,25,"Sunday"
40890,"O'Hare Airport","12/13/2002","W",8962,2002-12-13,12,"Dec",2002,13,"Friday"
40890,"O'Hare Airport","07/16/2006","U",9304,2006-07-16,7,"Jul",2006,16,"Sunday"
40890,"O'Hare Airport","11/23/2012","W",8461,2012-11-23,11,"Nov",2012,23,"Friday"
40890,"O'Hare Airport","03/04/2013","W",9026,2013-03-04,3,"Mar",2013,4,"Monday"
40890,"O'Hare Airport","04/02/2001","W",8787,2001-04-02,4,"Apr",2001,2,"Monday"
40890,"O'Hare Airport","06/12/2012","W",10199,2012-06-12,6,"Jun",2012,12,"Tuesday"
40890,"O'Hare Airport","05/10/2002","W",8639,2002-05-10,5,"May",2002,10,"Friday"
40890,"O'Hare Airport","03/21/2005","W",9420,2005-03-21,3,"Mar",2005,21,"Monday"
40890,"O'Hare Airport","06/12/2016","U",11956,2016-06-12,6,"Jun",2016,12,"Sunday"
40890,"O'Hare Airport","05/06/2008","W",8265,2008-05-06,5,"May",2008,6,"Tuesday"
40890,"O'Hare Airport","04/16/2003","W",7089,2003-04-16,4,"Apr",2003,16,"Wednesday"
40890,"O'Hare Airport","10/27/2009","W",7551,2009-10-27,10,"Oct",2009,27,"Tuesday"
40890,"O'Hare Airport","03/08/2008","A",6552,2008-03-08,3,"Mar",2008,8,"Saturday"
40890,"O'Hare Airport","02/10/2012","W",9066,2012-02-10,2,"Feb",2012,10,"Friday"
40890,"O'Hare Airport","02/14/2016","U",7474,2016-02-14,2,"Feb",2016,14,"Sunday"
40890,"O'Hare Airport","02/02/2003","U",5969,2003-02-02,2,"Feb",2003,2,"Sunday"
40890,"O'Hare Airport","08/12/2012","U",10429,2012-08-12,8,"Aug",2012,12,"Sunday"
40890,"O'Hare Airport","08/01/2012","W",10847,2012-08-01,8,"Aug",2012,1,"Wednesday"
40890,"O'Hare Airport","08/24/2015","W",12781,2015-08-24,8,"Aug",2015,24,"Monday"
40890,"O'Hare Airport","07/07/2001","A",7364,2001-07-07,7,"Jul",2001,7,"Saturday"
40890,"O'Hare Airport","03/05/2003","W",7157,2003-03-05,3,"Mar",2003,5,"Wednesday"
40890,"O'Hare Airport","06/24/2004","W",9477,2004-06-24,6,"Jun",2004,24,"Thursday"
40890,"O'Hare Airport","12/01/2012","A",7584,2012-12-01,12,"Dec",2012,1,"Saturday"
40890,"O'Hare Airport","06/30/2010","W",9218,2010-06-30,6,"Jun",2010,30,"Wednesday"
40890,"O'Hare Airport","05/17/2002","W",9819,2002-05-17,5,"May",2002,17,"Friday"
40890,"O'Hare Airport","09/11/2014","W",12441,2014-09-11,9,"Sep",2014,11,"Thursday"
40890,"O'Hare Airport","07/24/2017","W",12828,2017-07-24,7,"Jul",2017,24,"Monday"
40890,"O'Hare Airport","11/28/2014","W",8680,2014-11-28,11,"Nov",2014,28,"Friday"
40890,"O'Hare Airport","02/11/2003","W",6638,2003-02-11,2,"Feb",2003,11,"Tuesday"
40890,"O'Hare Airport","07/19/2004","W",9857,2004-07-19,7,"Jul",2004,19,"Monday"
40890,"O'Hare Airport","06/01/2008","U",7763,2008-06-01,6,"Jun",2008,1,"Sunday"
40890,"O'Hare Airport","05/14/2015","W",13267,2015-05-14,5,"May",2015,14,"Thursday"
40890,"O'Hare Airport","06/23/2014","W",10615,2014-06-23,6,"Jun",2014,23,"Monday"
40890,"O'Hare Airport","01/19/2011","W",7012,2011-01-19,1,"Jan",2011,19,"Wednesday"
40890,"O'Hare Airport","11/18/2004","W",9157,2004-11-18,11,"Nov",2004,18,"Thursday"
40890,"O'Hare Airport","02/11/2017","A",7428,2017-02-11,2,"Feb",2017,11,"Saturday"
40890,"O'Hare Airport","02/06/2011","U",6234,2011-02-06,2,"Feb",2011,6,"Sunday"
40890,"O'Hare Airport","04/23/2001","W",8672,2001-04-23,4,"Apr",2001,23,"Monday"
40890,"O'Hare Airport","01/14/2015","W",7921,2015-01-14,1,"Jan",2015,14,"Wednesday"
40890,"O'Hare Airport","12/17/2011","A",7345,2011-12-17,12,"Dec",2011,17,"Saturday"
40890,"O'Hare Airport","02/27/2015","W",10104,2015-02-27,2,"Feb",2015,27,"Friday"
40890,"O'Hare Airport","09/15/2013","U",9662,2013-09-15,9,"Sep",2013,15,"Sunday"
40890,"O'Hare Airport","12/11/2008","W",8153,2008-12-11,12,"Dec",2008,11,"Thursday"
40890,"O'Hare Airport","05/22/2015","W",14764,2015-05-22,5,"May",2015,22,"Friday"
40890,"O'Hare Airport","01/19/2006","W",8196,2006-01-19,1,"Jan",2006,19,"Thursday"
40890,"O'Hare Airport","01/24/2007","W",7786,2007-01-24,1,"Jan",2007,24,"Wednesday"
40890,"O'Hare Airport","10/19/2002","A",6601,2002-10-19,10,"Oct",2002,19,"Saturday"
40890,"O'Hare Airport","05/30/2011","U",11740,2011-05-30,5,"May",2011,30,"Monday"
40890,"O'Hare Airport","02/07/2016","U",8171,2016-02-07,2,"Feb",2016,7,"Sunday"
40890,"O'Hare Airport","04/27/2001","W",9253,2001-04-27,4,"Apr",2001,27,"Friday"
40890,"O'Hare Airport","06/09/2004","W",8797,2004-06-09,6,"Jun",2004,9,"Wednesday"
40890,"O'Hare Airport","10/04/2014","A",8108,2014-10-04,10,"Oct",2014,4,"Saturday"
40890,"O'Hare Airport","04/30/2014","W",9232,2014-04-30,4,"Apr",2014,30,"Wednesday"
40890,"O'Hare Airport","07/30/2004","W",11088,2004-07-30,7,"Jul",2004,30,"Friday"
40890,"O'Hare Airport","04/27/2007","W",10666,2007-04-27,4,"Apr",2007,27,"Friday"
40890,"O'Hare Airport","12/22/2012","A",7583,2012-12-22,12,"Dec",2012,22,"Saturday"
40890,"O'Hare Airport","11/22/2008","A",6156,2008-11-22,11,"Nov",2008,22,"Saturday"
40890,"O'Hare Airport","05/25/2017","W",12524,2017-05-25,5,"May",2017,25,"Thursday"
40890,"O'Hare Airport","11/04/2002","W",8845,2002-11-04,11,"Nov",2002,4,"Monday"
40890,"O'Hare Airport","08/30/2015","U",11387,2015-08-30,8,"Aug",2015,30,"Sunday"
40890,"O'Hare Airport","12/27/2015","U",11692,2015-12-27,12,"Dec",2015,27,"Sunday"
40890,"O'Hare Airport","08/11/2016","W",13660,2016-08-11,8,"Aug",2016,11,"Thursday"
40890,"O'Hare Airport","09/01/2010","W",8212,2010-09-01,9,"Sep",2010,1,"Wednesday"
40890,"O'Hare Airport","07/15/2010","W",10991,2010-07-15,7,"Jul",2010,15,"Thursday"
40890,"O'Hare Airport","11/28/2005","W",12899,2005-11-28,11,"Nov",2005,28,"Monday"
40890,"O'Hare Airport","11/07/2013","W",10612,2013-11-07,11,"Nov",2013,7,"Thursday"
40890,"O'Hare Airport","02/28/2006","W",7765,2006-02-28,2,"Feb",2006,28,"Tuesday"
40890,"O'Hare Airport","06/27/2016","W",12873,2016-06-27,6,"Jun",2016,27,"Monday"
40890,"O'Hare Airport","11/12/2015","W",13280,2015-11-12,11,"Nov",2015,12,"Thursday"
40890,"O'Hare Airport","09/04/2007","W",9831,2007-09-04,9,"Sep",2007,4,"Tuesday"
40890,"O'Hare Airport","07/12/2016","W",10819,2016-07-12,7,"Jul",2016,12,"Tuesday"
40890,"O'Hare Airport","01/10/2002","W",6800,2002-01-10,1,"Jan",2002,10,"Thursday"
40890,"O'Hare Airport","04/24/2007","W",8499,2007-04-24,4,"Apr",2007,24,"Tuesday"
40890,"O'Hare Airport","06/26/2004","A",7638,2004-06-26,6,"Jun",2004,26,"Saturday"
40890,"O'Hare Airport","05/23/2008","W",12552,2008-05-23,5,"May",2008,23,"Friday"
40890,"O'Hare Airport","11/25/2005","W",7818,2005-11-25,11,"Nov",2005,25,"Friday"
40890,"O'Hare Airport","07/31/2003","W",9405,2003-07-31,7,"Jul",2003,31,"Thursday"
40890,"O'Hare Airport","05/30/2015","A",9745,2015-05-30,5,"May",2015,30,"Saturday"
40890,"O'Hare Airport","11/23/2010","W",8505,2010-11-23,11,"Nov",2010,23,"Tuesday"
40890,"O'Hare Airport","10/23/2008","W",9312,2008-10-23,10,"Oct",2008,23,"Thursday"
40890,"O'Hare Airport","07/02/2011","A",9884,2011-07-02,7,"Jul",2011,2,"Saturday"
40890,"O'Hare Airport","10/18/2008","A",7367,2008-10-18,10,"Oct",2008,18,"Saturday"
40890,"O'Hare Airport","10/07/2007","U",9104,2007-10-07,10,"Oct",2007,7,"Sunday"
40890,"O'Hare Airport","09/16/2014","W",9623,2014-09-16,9,"Sep",2014,16,"Tuesday"
40890,"O'Hare Airport","02/05/2008","W",7372,2008-02-05,2,"Feb",2008,5,"Tuesday"
40890,"O'Hare Airport","04/07/2001","A",6330,2001-04-07,4,"Apr",2001,7,"Saturday"
40890,"O'Hare Airport","01/07/2016","W",9828,2016-01-07,1,"Jan",2016,7,"Thursday"
40890,"O'Hare Airport","03/19/2011","A",7092,2011-03-19,3,"Mar",2011,19,"Saturday"
40890,"O'Hare Airport","11/26/2004","W",7878,2004-11-26,11,"Nov",2004,26,"Friday"
40890,"O'Hare Airport","05/10/2009","U",7424,2009-05-10,5,"May",2009,10,"Sunday"
40890,"O'Hare Airport","01/07/2014","W",7676,2014-01-07,1,"Jan",2014,7,"Tuesday"
40890,"O'Hare Airport","11/16/2009","W",8705,2009-11-16,11,"Nov",2009,16,"Monday"
40890,"O'Hare Airport","03/04/2006","A",6730,2006-03-04,3,"Mar",2006,4,"Saturday"
40890,"O'Hare Airport","02/26/2004","W",7751,2004-02-26,2,"Feb",2004,26,"Thursday"
40890,"O'Hare Airport","01/07/2006","A",6407,2006-01-07,1,"Jan",2006,7,"Saturday"
40890,"O'Hare Airport","11/02/2012","W",11265,2012-11-02,11,"Nov",2012,2,"Friday"
40890,"O'Hare Airport","10/03/2013","W",9427,2013-10-03,10,"Oct",2013,3,"Thursday"
40890,"O'Hare Airport","10/08/2010","W",14607,2010-10-08,10,"Oct",2010,8,"Friday"
40890,"O'Hare Airport","11/24/2003","W",7955,2003-11-24,11,"Nov",2003,24,"Monday"
40890,"O'Hare Airport","05/22/2004","A",8574,2004-05-22,5,"May",2004,22,"Saturday"
40890,"O'Hare Airport","01/10/2012","W",7852,2012-01-10,1,"Jan",2012,10,"Tuesday"
40890,"O'Hare Airport","11/28/2008","W",7377,2008-11-28,11,"Nov",2008,28,"Friday"
40890,"O'Hare Airport","06/21/2003","A",6925,2003-06-21,6,"Jun",2003,21,"Saturday"
40890,"O'Hare Airport","02/09/2008","A",5655,2008-02-09,2,"Feb",2008,9,"Saturday"
40890,"O'Hare Airport","02/23/2005","W",7622,2005-02-23,2,"Feb",2005,23,"Wednesday"
40890,"O'Hare Airport","01/20/2014","W",9294,2014-01-20,1,"Jan",2014,20,"Monday"
40890,"O'Hare Airport","05/21/2016","A",10037,2016-05-21,5,"May",2016,21,"Saturday"
40890,"O'Hare Airport","03/10/2003","W",7762,2003-03-10,3,"Mar",2003,10,"Monday"
40890,"O'Hare Airport","01/15/2013","W",7520,2013-01-15,1,"Jan",2013,15,"Tuesday"
40890,"O'Hare Airport","08/27/2014","W",9563,2014-08-27,8,"Aug",2014,27,"Wednesday"
40890,"O'Hare Airport","05/22/2001","W",8517,2001-05-22,5,"May",2001,22,"Tuesday"
40890,"O'Hare Airport","02/20/2004","W",7963,2004-02-20,2,"Feb",2004,20,"Friday"
40890,"O'Hare Airport","10/29/2001","W",7875,2001-10-29,10,"Oct",2001,29,"Monday"
40890,"O'Hare Airport","07/09/2003","W",8513,2003-07-09,7,"Jul",2003,9,"Wednesday"
40890,"O'Hare Airport","03/07/2015","A",8181,2015-03-07,3,"Mar",2015,7,"Saturday"
40890,"O'Hare Airport","03/20/2015","W",10812,2015-03-20,3,"Mar",2015,20,"Friday"
40890,"O'Hare Airport","03/12/2017","U",8672,2017-03-12,3,"Mar",2017,12,"Sunday"
40890,"O'Hare Airport","03/03/2001","A",6015,2001-03-03,3,"Mar",2001,3,"Saturday"
40890,"O'Hare Airport","10/04/2009","U",7923,2009-10-04,10,"Oct",2009,4,"Sunday"
40890,"O'Hare Airport","05/17/2001","W",9214,2001-05-17,5,"May",2001,17,"Thursday"
40890,"O'Hare Airport","05/28/2001","U",9740,2001-05-28,5,"May",2001,28,"Monday"
40890,"O'Hare Airport","01/26/2017","W",8890,2017-01-26,1,"Jan",2017,26,"Thursday"
40890,"O'Hare Airport","04/11/2008","W",9865,2008-04-11,4,"Apr",2008,11,"Friday"
40890,"O'Hare Airport","10/27/2008","W",9525,2008-10-27,10,"Oct",2008,27,"Monday"
40890,"O'Hare Airport","01/05/2014","U",7394,2014-01-05,1,"Jan",2014,5,"Sunday"
40890,"O'Hare Airport","12/01/2010","W",7809,2010-12-01,12,"Dec",2010,1,"Wednesday"
40890,"O'Hare Airport","02/06/2007","W",7269,2007-02-06,2,"Feb",2007,6,"Tuesday"
40890,"O'Hare Airport","11/18/2014","W",8676,2014-11-18,11,"Nov",2014,18,"Tuesday"
40890,"O'Hare Airport","06/21/2014","A",9075,2014-06-21,6,"Jun",2014,21,"Saturday"
40890,"O'Hare Airport","07/13/2011","W",9717,2011-07-13,7,"Jul",2011,13,"Wednesday"
40890,"O'Hare Airport","04/25/2014","W",10545,2014-04-25,4,"Apr",2014,25,"Friday"
40890,"O'Hare Airport","04/12/2016","W",10212,2016-04-12,4,"Apr",2016,12,"Tuesday"
40890,"O'Hare Airport","09/26/2004","U",8353,2004-09-26,9,"Sep",2004,26,"Sunday"
40890,"O'Hare Airport","01/21/2009","W",7044,2009-01-21,1,"Jan",2009,21,"Wednesday"
40890,"O'Hare Airport","09/24/2013","W",9225,2013-09-24,9,"Sep",2013,24,"Tuesday"
40890,"O'Hare Airport","02/21/2007","W",8353,2007-02-21,2,"Feb",2007,21,"Wednesday"
40890,"O'Hare Airport","06/06/2001","W",8703,2001-06-06,6,"Jun",2001,6,"Wednesday"
40890,"O'Hare Airport","09/21/2007","W",11302,2007-09-21,9,"Sep",2007,21,"Friday"
40890,"O'Hare Airport","11/26/2005","A",9688,2005-11-26,11,"Nov",2005,26,"Saturday"
40890,"O'Hare Airport","11/13/2008","W",9136,2008-11-13,11,"Nov",2008,13,"Thursday"
40890,"O'Hare Airport","07/08/2014","W",9780,2014-07-08,7,"Jul",2014,8,"Tuesday"
40890,"O'Hare Airport","03/31/2007","A",6674,2007-03-31,3,"Mar",2007,31,"Saturday"
40890,"O'Hare Airport","05/05/2007","A",7476,2007-05-05,5,"May",2007,5,"Saturday"
40890,"O'Hare Airport","01/24/2014","W",7976,2014-01-24,1,"Jan",2014,24,"Friday"
40890,"O'Hare Airport","11/24/2013","U",7780,2013-11-24,11,"Nov",2013,24,"Sunday"
40890,"O'Hare Airport","09/21/2012","W",13316,2012-09-21,9,"Sep",2012,21,"Friday"
40890,"O'Hare Airport","07/21/2002","U",7901,2002-07-21,7,"Jul",2002,21,"Sunday"
40890,"O'Hare Airport","05/19/2011","W",10493,2011-05-19,5,"May",2011,19,"Thursday"
40890,"O'Hare Airport","03/10/2007","A",7430,2007-03-10,3,"Mar",2007,10,"Saturday"
40890,"O'Hare Airport","05/21/2011","A",8261,2011-05-21,5,"May",2011,21,"Saturday"
40890,"O'Hare Airport","10/23/2005","U",9015,2005-10-23,10,"Oct",2005,23,"Sunday"
40890,"O'Hare Airport","10/08/2017","U",11907,2017-10-08,10,"Oct",2017,8,"Sunday"
40890,"O'Hare Airport","11/09/2004","W",8605,2004-11-09,11,"Nov",2004,9,"Tuesday"
40890,"O'Hare Airport","06/05/2002","W",7916,2002-06-05,6,"Jun",2002,5,"Wednesday"
40890,"O'Hare Airport","04/22/2013","W",9725,2013-04-22,4,"Apr",2013,22,"Monday"
40890,"O'Hare Airport","12/11/2009","W",8451,2009-12-11,12,"Dec",2009,11,"Friday"
40890,"O'Hare Airport","09/11/2012","W",9034,2012-09-11,9,"Sep",2012,11,"Tuesday"
40890,"O'Hare Airport","03/14/2003","W",9444,2003-03-14,3,"Mar",2003,14,"Friday"
40890,"O'Hare Airport","05/11/2007","W",10954,2007-05-11,5,"May",2007,11,"Friday"
40890,"O'Hare Airport","03/01/2012","W",8746,2012-03-01,3,"Mar",2012,1,"Thursday"
40890,"O'Hare Airport","07/24/2002","W",8568,2002-07-24,7,"Jul",2002,24,"Wednesday"
40890,"O'Hare Airport","05/04/2016","W",10710,2016-05-04,5,"May",2016,4,"Wednesday"
40890,"O'Hare Airport","01/09/2002","W",6453,2002-01-09,1,"Jan",2002,9,"Wednesday"
40890,"O'Hare Airport","10/12/2001","W",8472,2001-10-12,10,"Oct",2001,12,"Friday"
40890,"O'Hare Airport","09/28/2004","W",8652,2004-09-28,9,"Sep",2004,28,"Tuesday"
40890,"O'Hare Airport","01/08/2006","U",6872,2006-01-08,1,"Jan",2006,8,"Sunday"
40890,"O'Hare Airport","01/02/2009","W",7788,2009-01-02,1,"Jan",2009,2,"Friday"
40890,"O'Hare Airport","05/26/2013","U",8553,2013-05-26,5,"May",2013,26,"Sunday"
40890,"O'Hare Airport","05/08/2012","W",9757,2012-05-08,5,"May",2012,8,"Tuesday"
40890,"O'Hare Airport","12/05/2001","W",6521,2001-12-05,12,"Dec",2001,5,"Wednesday"
40890,"O'Hare Airport","12/12/2006","W",8079,2006-12-12,12,"Dec",2006,12,"Tuesday"
40890,"O'Hare Airport","05/17/2005","W",8784,2005-05-17,5,"May",2005,17,"Tuesday"
40890,"O'Hare Airport","09/14/2013","A",9036,2013-09-14,9,"Sep",2013,14,"Saturday"
40890,"O'Hare Airport","12/19/2010","U",6969,2010-12-19,12,"Dec",2010,19,"Sunday"
40890,"O'Hare Airport","04/01/2010","W",8781,2010-04-01,4,"Apr",2010,1,"Thursday"
40890,"O'Hare Airport","10/03/2014","W",12335,2014-10-03,10,"Oct",2014,3,"Friday"
40890,"O'Hare Airport","10/28/2001","U",6907,2001-10-28,10,"Oct",2001,28,"Sunday"
40890,"O'Hare Airport","04/11/2006","W",8828,2006-04-11,4,"Apr",2006,11,"Tuesday"
40890,"O'Hare Airport","12/14/2004","W",7758,2004-12-14,12,"Dec",2004,14,"Tuesday"
40890,"O'Hare Airport","07/26/2014","A",9351,2014-07-26,7,"Jul",2014,26,"Saturday"
40890,"O'Hare Airport","08/21/2013","W",10051,2013-08-21,8,"Aug",2013,21,"Wednesday"
40890,"O'Hare Airport","02/07/2013","W",8068,2013-02-07,2,"Feb",2013,7,"Thursday"
40890,"O'Hare Airport","06/02/2006","W",10304,2006-06-02,6,"Jun",2006,2,"Friday"
40890,"O'Hare Airport","05/05/2001","A",6506,2001-05-05,5,"May",2001,5,"Saturday"
40890,"O'Hare Airport","06/02/2011","W",10182,2011-06-02,6,"Jun",2011,2,"Thursday"
40890,"O'Hare Airport","10/31/2014","W",11425,2014-10-31,10,"Oct",2014,31,"Friday"
40890,"O'Hare Airport","11/07/2015","A",9941,2015-11-07,11,"Nov",2015,7,"Saturday"
40890,"O'Hare Airport","10/15/2007","W",9519,2007-10-15,10,"Oct",2007,15,"Monday"
40890,"O'Hare Airport","07/21/2001","A",7258,2001-07-21,7,"Jul",2001,21,"Saturday"
40890,"O'Hare Airport","10/26/2014","U",10696,2014-10-26,10,"Oct",2014,26,"Sunday"
40890,"O'Hare Airport","01/26/2004","W",7297,2004-01-26,1,"Jan",2004,26,"Monday"
40890,"O'Hare Airport","06/02/2014","W",10308,2014-06-02,6,"Jun",2014,2,"Monday"
40890,"O'Hare Airport","07/05/2005","W",10808,2005-07-05,7,"Jul",2005,5,"Tuesday"
40890,"O'Hare Airport","05/29/2007","W",10210,2007-05-29,5,"May",2007,29,"Tuesday"
40890,"O'Hare Airport","04/16/2012","W",9698,2012-04-16,4,"Apr",2012,16,"Monday"
40890,"O'Hare Airport","01/11/2013","W",9179,2013-01-11,1,"Jan",2013,11,"Friday"
40890,"O'Hare Airport","08/07/2008","W",11261,2008-08-07,8,"Aug",2008,7,"Thursday"
